template_id,post_text,category,cta_type,link_included,image_upload_recommended,recommended_styles,scheduled_at,status,quality_note
second_178,친구 얼굴 하나 떠오르는 순간\n이 서비스는 반쯤 시작된 거라고 봄\n\n그런 카드들 궁금하면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-22 10:43,draft,
first_060,점심 먹고 피곤할 때\n이상하게 이런 게 더 잘 들어온다\n가볍게 보고 웃고 넘기기 좋아 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-22 12:49,draft,
second_179,공유가 안 되는 결과는 빨리 잊히고\n반응이 붙는 결과는 오래 남더라\n\n그 차이를 보고 만들었음\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-22 14:26,draft,
first_159,이 서비스는 결국\n예쁜 셀카를 만드는 것보다\n내 분위기를 꺼내는 쪽이 더 가까워,text_only,none,no,no,,2026-06-22 17:11,draft,
second_180,혼자도 괜찮지만\n누군가랑 같이 보면 더 살아나는 카드들이 있음\n\n그 느낌 보고 싶으면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-22 19:17,draft,
first_259,혼자 만든 서비스인데\n밤에 보면 조금 덜 서비스 같고\n조금 더 개인 작업물처럼 느껴질 때가 있어,text_only,none,no,no,,2026-06-22 21:16,draft,
second_181,전에는 AI 사진이\n잘 나왔는지만 봤고\n\n지금은 어떤 장면을 고를지 고민하는 시간이 더 중요해졌음,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-23 10:54,draft,
first_061,방금 다시 테스트해봤는데\n이번엔 관상 결과가 좀 맞는 것 같아서 웃겼음\n너무 진지하게 보면 안 되는데 자꾸 보게 됨,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-23 12:02,draft,
second_182,예전엔 결과 저장이 끝이었는데\n이제는 다른 카드까지 보게 되면 성공이라고 느낌\n\n사용 흐름이 완전히 달라졌음,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-23 14:33,draft,
first_160,퇴근 후에 보면\n낮엔 지나쳤던 디테일이 더 들어와\n그래서 이 시간대에 써본 사람 반응이 궁금해\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-23 17:05,draft,
second_183,전:\n무난하게 예쁜 결과\n\n후:\n누가 봐도 한마디 나오게 만드는 결과\n\n나는 요즘 후자가 더 좋더라,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-23 19:08,draft,
first_260,지금 이 시간에 조용히 해보기 좋은 이유\n결과 뜨고 나면 바로 말 안 해도\n혼자 한 번 더 보게 되거든 👀\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-23 21:22,draft,
second_184,필터 중심으로 생각할 땐\n결과가 다 비슷해질 수밖에 없었음\n\n장면 중심으로 옮기니까 체감이 꽤 달라졌다,text_only,none,no,no,,2026-06-24 10:51,draft,
first_062,혼자 개발하고 디자인하면\n작은 디테일 하나에도 집착하게 되더라\n결과물 톤도 꽤 오래 손봤어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-24 12:49,draft,
second_185,전에는 보정앱처럼 느껴졌다면\n지금은 작은 놀이 서비스에 더 가까운 느낌임\n\n만드는 기준도 같이 바뀌더라,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-24 14:55,draft,
first_161,사람 사이에 치이고 돌아가는 길에\n나를 너무 현실적으로만 보게 될 때가 있잖아\n그때 조금 다른 창을 열어주는 느낌으로 만들었어,text_only,none,no,no,,2026-06-24 17:25,draft,
second_186,잘 나온 얼굴을 만드는 것과\n다음 장면이 궁금하게 만드는 것은 다르더라\n\n이번엔 후자 쪽으로 조금 더 기울였다,text_only,none,no,no,,2026-06-24 19:49,draft,
first_261,낮에는 지나쳤던 컷이\n밤엔 갑자기 제일 마음에 들 때가 있어\n분위기가 시간을 타나 봄,text_only,none,no,no,,2026-06-24 21:38,draft,
second_187,예전엔 한 장 만들고 끝나는 사용성이었다면\n지금은 하나 만들고 옆 카드도 눌러보는 흐름을 더 봄\n\n이 차이가 은근 크다,before_after_recommended,soft,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-25 10:14,draft,
first_063,사진 보정 서비스 같아 보여도\n실제로는 내 분위기를 해석하는 재미가 더 커\n그래서 더 오래 남는 듯,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-25 12:28,draft,
second_188,무난한 카드만 있으면\n처음엔 편해도 금방 심심해지더라\n\n강약을 섞으니까 확실히 반응 폭이 넓어졌음,text_only,none,no,no,,2026-06-25 14:24,draft,
first_162,1인 개발로 만든 서비스라\n크게 소리치기보다\n이렇게 조용히 써달라고 말하게 된다,text_only,none,no,no,,2026-06-25 17:06,draft,
second_189,전:\n결과 중심 사고\n\n후:\n선택 순간 중심 사고\n\n서비스를 보는 시선이 완전히 달라졌음,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-25 19:06,draft,
first_262,나만 아직 무드 있는 프사 없나\n이 생각 들기 시작하면\n결국 한 번 눌러보게 되는 듯,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-25 21:40,draft,
second_190,잘 만든 결과보다\n잘 고르게 만드는 구조가 더 어렵더라\n\n그래서 오히려 그 부분을 더 많이 만지게 됐다,text_only,none,no,no,,2026-06-26 10:38,draft,
first_064,점심시간에 친구랑 같이 해보기 좋은 이유\n결과 보고 바로 놀리거나 칭찬할 수 있음\n그게 은근 재밌음,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-26 12:53,draft,
second_191,전엔 얼굴 변화가 핵심이었다면\n지금은 장면 변화가 훨씬 더 재미 포인트로 느껴짐\n\n이건 직접 만들면서 더 확신하게 됐음,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-26 14:45,draft,
first_163,오늘 거울 속 내가 너무 평범해 보이면\n다른 세계관 버전의 나를 한 번 보는 것도 재밌어\n생각보다 기분 전환 잘 됨,text_only,none,no,no,,2026-06-26 17:40,draft,
second_192,비슷한 톤만 모아두면\n예쁘긴 해도 기억에는 잘 안 남더라\n\n결이 다른 카드들을 섞어놓으니 체감이 달라짐,text_only,none,no,no,,2026-06-26 19:53,draft,
first_263,내가 보는 너 결과는\n밤에 보면 진짜 오래 남아\n별생각 없던 사람도 떠오르게 만들거든,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-26 21:16,draft,
second_193,결과를 보는 서비스에서\n고르는 서비스로 이동한 느낌이 있음\n\n작은 변화인데 몰입도는 꽤 커졌다,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-27 10:18,draft,
first_065,무료로 열어둔 거라\n한 번 해보고 아니면 말아도 돼\n근데 생각보다 한 번으로 안 끝날 수도 있음 👀\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-27 12:30,draft,
second_194,전에는 기술을 보여주는 느낌이었다면\n지금은 놀이감을 꺼내놓는 느낌에 더 가까움\n\n그래서 톤도 훨씬 가볍게 잡게 됐음,text_only,soft,no,no,,2026-06-27 14:46,draft,
first_164,AI 프로필은 그냥 덤처럼 넣었는데\n의외로 퇴근 후 반응이 제일 좋더라\n다들 프사 바꾸고 싶은 시간인가 봐,text_only,none,no,no,,2026-06-27 17:50,draft,
second_195,프로필용으로 보는 시선과\n공유용으로 보는 시선은 정말 다르더라\n\n이번엔 두 시선을 같이 놓고 설계했음,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-27 19:13,draft,
first_264,혼자 만들면서 제일 오래 붙잡았던 건\n결과가 너무 인위적으로 안 보이게 하는 거였어\n밤에 봐도 덜 튀게,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-27 21:58,draft,
second_196,예측 가능한 결과만 쌓이면\n아무리 안정적이어도 호기심이 빨리 줄더라\n\n그래서 낯섦을 조금 더 남겨뒀다,text_only,none,no,no,,2026-06-28 10:49,draft,
first_066,내 얼굴이 영화 속 인물처럼 나오면\n좀 민망할 줄 알았는데\n생각보다 마음에 드는 컷이 생겨서 놀람,text_only,none,no,no,,2026-06-28 12:03,draft,
second_197,한 장 완성에 집중하던 때보다\n여러 장을 넘겨보는 흐름을 볼 때가 더 재밌어졌다\n\n서비스가 조금 더 살아 있는 느낌이 남,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-28 14:26,draft,
first_165,하루 끝자락에\n나를 다른 무드로 다시 만나는 경험\n이상하게 그것만으로도 좀 풀리는 게 있어 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-28 17:46,draft,
second_198,예전엔 퀄이 전부라고 생각했는데\n요즘은 반응성이 더 중요하다고 느낀다\n\n좋아요보다 한마디 나오는 결과가 더 세더라,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-28 19:02,draft,
first_265,사진 한 장인데도\n이상하게 지금의 기분까지 같이 바뀌는 순간이 있음\n그게 이 시간엔 더 크게 와 🌙\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-28 21:45,draft,
second_199,결과를 저장하는 편인지\n친구 보내는 편인지에 따라 보는 포인트가 달라지더라\n\n다들 어느 쪽이 더 큰지 궁금함,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-29 10:42,draft,
first_067,개발자 입장에서 만든 거지만\n결국 쓰는 사람은 재미 있어야 하니까\n그 부분을 제일 먼저 챙겼어,text_only,none,no,no,,2026-06-29 12:30,draft,
second_200,처음엔 얼굴이 얼마나 잘 바뀌는지에 집중했고\n지금은 분위기가 얼마나 확 바뀌는지에 더 집중함\n\n이 차이가 생각보다 큼,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-29 14:31,draft,
first_166,혼자 만든 거라 부끄럽기도 한데\n그래도 이런 건 직접 말해야 사람들이 알더라\n퇴근길에 한 번만 봐줘도 좋겠어,text_only,none,no,no,,2026-06-29 17:18,draft,
second_201,전엔 한 장 뽑고 끝나는 느낌이었고\n지금은 옆 카드까지 이어지는 느낌이 목표임\n\n심심풀이 서비스일수록 이게 중요하더라,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-29 19:48,draft,
first_266,불 꺼진 방에서 보게 되는 서비스는\n결과가 예뻐야 하는 게 아니라\n계속 생각나야 한다고 느꼈어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-29 21:18,draft,
second_202,무난하게 잘 나오는 쪽이 좋은지\n의외성 있는 쪽이 더 좋은지\n\n요즘은 진짜 후자 선호가 커진 것 같음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-30 10:55,draft,
first_068,점심시간에 무드 전환용으로\n이런 건 꽤 괜찮지 않나 싶다\n한 장 넣으면 금방 결과가 떠서,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-30 12:05,draft,
second_203,예전엔 기술 데모처럼 보였다면\n지금은 친구랑 같이 노는 콘텐츠처럼 보이게 만들고 싶었음\n\n같은 AI라도 체감은 완전히 다르더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-30 14:34,draft,
first_167,오늘처럼 피곤한 날은\n관상 테스트 같은 것도 괜히 더 재밌어\n진지하지 않아서 오히려 좋고,text_only,none,no,no,,2026-06-30 17:39,draft,
second_204,결과 하나만 잘 뽑히면 된다고 생각하던 때보다\n지금은 첫 클릭이 재밌어야 한다는 확신이 훨씬 큼\n\n이 포인트 진짜 중요함,before_after_recommended,soft,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-06-30 19:41,draft,
first_267,내 얼굴이 우주비행사처럼 나왔는데\n웃기다보다 더 멀리 가고 싶은 기분이 들더라\n밤에는 이런 해석도 가능함,text_only,none,no,no,,2026-06-30 21:23,draft,
second_205,프로필 저장용 컷이 더 좋은지\n단톡 반응용 컷이 더 좋은지\n\n둘 다 원하는 사람 많을 것 같은데 나는 후자도 꽤 크게 봄,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-01 10:07,draft,
first_069,내가 보는 너 기능은\n처음엔 장난처럼 붙였는데\n생각보다 사람 마음을 건드리는 쪽이 있더라,text_only,none,no,no,,2026-07-01 12:07,draft,
second_206,무난한 결과를 여러 개 쌓는 것보다\n성격 다른 결과를 한두 개 남기는 게 더 강하더라\n\n그래서 카드 톤을 더 벌려봤다,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-01 14:12,draft,
first_168,내가 보기엔 그냥 내 얼굴인데\n결과물 속에선 낯설고 또 나 같아서\n그 묘한 느낌이 좋아,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-01 17:42,draft,
second_207,전:\nAI 결과를 보는 재미\n\n후:\n내 사진으로 장면을 고르는 재미\n\n생각보다 후자가 훨씬 오래 감,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-01 19:58,draft,
first_268,AI 프로필 한 장 잘 뽑히면\n괜히 내일 아침부터 바꾸고 싶어짐\n밤이 그런 결심을 잘 만들지,text_only,none,no,no,,2026-07-01 21:15,draft,
second_208,다들 결과 보고 감탄하는 편인지\n고르기 전에 더 설레는 편인지 궁금하다\n\n나는 확실히 두 번째 쪽,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-02 10:57,draft,
first_070,사진 한 장으로\n나를 조금 다르게 보게 되는 순간이 있음\n그 재미로 계속 손보는 중 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-02 12:23,draft,
second_209,처음엔 예쁜 결과가 전부였는데\n지금은 이야기 붙는 결과가 더 중요해졌다\n\n서비스를 보는 눈도 같이 달라짐,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-02 14:37,draft,
first_169,친구랑 같이 해보면 좋은 이유\n서로 놀리기 시작했다가\n나중엔 각자 제일 잘 나온 컷 저장하게 됨,text_only,none,no,no,,2026-07-02 17:53,draft,
second_210,혼자 사용하는 도구처럼 보이던 단계에서\n지금은 가볍게 공유하는 콘텐츠처럼 보이게 옮겨온 느낌임\n\n이 결이 꽤 다르다,before_after_recommended,soft,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-02 19:37,draft,
first_269,혼자 만든 걸 이렇게 올려놓고\n밤마다 괜히 새로고침하는 마음\n아는 사람은 알 거야,text_only,none,no,no,,2026-07-02 21:24,draft,
second_211,장면의 힘이 큰지\n얼굴 변환의 힘이 큰지\n만들다 보면 생각보다 답이 자주 바뀌더라\n\n지금은 전자가 더 크게 느껴짐,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-03 10:20,draft,
first_071,점심 먹다가 우연히 들어온 사람도\n바로 이해할 수 있게 만들고 싶었어\n설명 길면 나도 안 읽으니까,text_only,none,no,no,,2026-07-03 12:19,draft,
second_212,전에는 결과물 퀄을 설명했다면\n지금은 어떤 재미가 생기는지를 말하게 되더라\n\n서비스 성격이 달라졌다는 뜻 같음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-03 14:28,draft,
first_170,퇴근길엔 뭔가 추천하고 싶은 마음이 생기잖아\n그때 무난하게 건네기 좋은 서비스로 만들고 싶었어\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-03 17:37,draft,
second_213,예전엔 뭘 해주는지가 중요했고\n지금은 어떤 기분으로 쓰게 되는지가 더 중요해졌음\n\n가벼운 서비스일수록 특히,before_after_recommended,none,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-03 19:12,draft,
first_270,지금 보면 아마\n나도 하나쯤 만들어둘까 싶어질 수도 있음\n그게 너무 과하지 않게 오면 좋겠어서 이렇게 만들었어\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-03 21:54,draft,
second_214,퀄 좋은 한 장과\n반응 오는 한 장 중 하나만 고르면\n다들 어느 쪽을 고를지 궁금하다\n\n나는 요즘 후자 쪽으로 기움,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-04 10:39,draft,
first_072,내가 만든 서비스인데\n친구들이 먼저 자기 사진 넣어보는 거 보니까\n묘하게 뿌듯했음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-04 12:52,draft,
second_215,보정 감도 위주에서\n장면 체험 위주로 보는 시선이 생기니까\n같은 서비스도 완전히 다르게 느껴지더라,soft_cta,soft,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-04 14:25,draft,
first_171,오늘따라 유난히 지쳤는데\n내가 만든 기능 몇 개 다시 돌려보니까\n이상하게 조금은 기분이 살아났다,text_only,none,no,no,,2026-07-04 17:55,draft,
second_216,예전엔 결과를 모으는 느낌이었고\n지금은 장면을 넘겨보는 느낌이 더 강함\n\n가볍게 즐기기엔 후자가 확실히 낫더라,before_after_recommended,soft,no,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-04 19:48,draft,
first_271,밤에는 설명이 길면 안 읽게 되더라\n그래서 그냥 사진 넣고 바로 결과 보는 흐름으로 만들었어\n생각은 그다음에 해도 되니까,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-04 21:47,draft,
second_217,한 장 완성 중심에서\n여러 장면 체험 중심으로 옮긴 이유가 궁금하다면\n\n보면 바로 감 올 거야\nstyledrop.cloud,before_after_recommended,soft,yes,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-05 10:56,draft,
first_073,그냥 필터처럼 소비되는 건 싫어서\n조금 더 이야기 생기는 결과를 만들고 싶었어\n그래서 카드 느낌으로 갔음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-05 12:10,draft,
second_218,결과물 퀄만 보던 시선에서\n고르는 재미를 보는 시선으로 꽤 달라졌음\n\n그 차이를 담은 쪽은 여기\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-05 14:00,draft,
first_172,사람들이 날 어떻게 보는지 묻기 어려울 때\n익명으로 슬쩍 확인하는 방식이 더 편하더라\n그걸 그냥 기능으로 만든 거야,text_only,none,no,no,,2026-07-05 17:48,draft,
second_219,무난하게 잘 나오는 쪽이 좋은지\n의외성 있는 장면이 좋은지\n취향 비교하듯 보기 좋은 곳\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-05 19:02,draft,
first_272,감성 카드 결과는\n밤에 보면 유독 저장 욕구가 세짐\n낮보다 덜 민망해서 그런가,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-05 21:32,draft,
second_220,보정앱처럼 소비되는 느낌보다\n가볍게 장면 고르는 서비스에 더 가깝게 바꿔봤음\n\nstyledrop.cloud,before_after_recommended,soft,yes,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-06 10:43,draft,
first_074,점심시간에 보기 좋은 이유는\n별생각 없이 눌렀다가\n어 이거 뭐야 하고 한 번 더 보게 된다는 거,text_only,none,no,no,,2026-07-06 12:52,draft,
second_221,예전엔 결과 저장이 끝이었다면\n지금은 다른 카드까지 눌러보면 성공이라 본다\n\n그 흐름 궁금하면 styledrop.cloud,direct_cta,soft,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-06 14:18,draft,
first_173,퇴근 후에 드는 생각들은 대체로 솔직해서\n이 시간대 반응이 제일 믿음이 간다\n그래서 더 떨림,text_only,none,no,no,,2026-07-06 17:16,draft,
second_222,프로필용으로 볼지\n친구 공유용으로 볼지\n그 시선 따라 체감이 꽤 달라질 거야\n\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-06 19:29,draft,
first_273,내가 만든 서비스인데도\n이 시간엔 결과가 조금 낯설게 느껴져\n그래서 더 재밌어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-06 21:34,draft,
second_223,기술 데모처럼 보이는 AI보다\n가볍게 손 가는 AI가 더 오래 남더라\n\n그 방향으로 만든 결과가 여기 있음\nstyledrop.cloud,before_after_recommended,soft,yes,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-07 10:31,draft,
first_075,사진 한 장으로\n내 안에 없는 캐릭터가 생기는 게 아니라\n원래 있던 분위기를 과장해서 꺼내주는 느낌이야\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-07 12:38,draft,
second_224,하나 잘 만드는 것보다\n계속 보게 만드는 쪽으로 시선을 옮겼음\n\n차이 느껴보고 싶으면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-07 14:20,draft,
first_174,혼자 일하면 이런 사소한 반응 하나가\n되게 큰 동력이 된다\n어 이거 괜찮네 한마디 같은 거,text_only,none,no,no,,2026-07-07 17:29,draft,
second_225,결과 중심에서 경험 중심으로 옮긴 게\n이번에 제일 큰 변화였음\n\n딱 그 결로 보고 싶으면 styledrop.cloud,before_after_recommended,none,yes,yes,rainy-crosswalk|club-flash|red-carpet-glam,2026-07-07 19:25,draft,
first_274,관상 테스트 같은 건\n원래 안 믿는데도\n밤엔 괜히 한 번 더 보게 된다,text_only,none,no,no,,2026-07-07 21:46,draft,
second_226,프로필 사진도\n평범한 컷보다 분위기 있는 컷을 고르는 사람이면\n이런 카드형 서비스에 꽤 잘 맞을 가능성이 큼,text_only,none,no,no,,2026-07-08 10:31,draft,
first_076,퍼스널컬러 결과 보다가\n내가 왜 특정 색에서 죽는지 조금 이해했어\n이런 사소한 깨달음이 의외로 재밌더라,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-08 12:29,draft,
second_227,사진 찍는 건 귀찮은데\n재밌는 결과 구경하는 건 좋아하는 사람\n\n이 조합이면 이런 서비스가 은근 잘 맞더라,text_only,none,no,no,,2026-07-08 14:24,draft,
first_175,오늘 내 얼굴이 별로라고 느껴져도\n결과물 속에선 생각보다 멋있을 수 있음\n그걸 보면 괜히 덜 가라앉아 😶\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-08 17:11,draft,
second_228,무드 있는 결과도 좋고\n웃긴 결과도 포기 못 하는 타입이면\n카드 구경하는 재미가 꽤 클 수 있음,text_only,none,no,no,,2026-07-08 19:24,draft,
first_275,지금 누워서 보고 있다면\n아마 한 번쯤 셀카 올려보고 싶어질 거야\n나도 그랬거든 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-08 21:50,draft,
second_229,뻔한 건 싫은데\n너무 낯선 것도 부담스러운 사람 있잖아\n\n익숙한 내 얼굴로 살짝 다른 장면 보는 게 딱 맞을 수 있음,text_only,none,no,no,,2026-07-09 10:45,draft,
first_077,혼자 만들던 걸 올려두면\n반응이 없는 게 제일 무서운데\n그래서 더 한 번씩 눌러주면 감사함,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-09 12:16,draft,
second_230,새로운 앱 나오면\n기능 설명보다 감도부터 보는 사람이라면\n아마 카드 배열만 봐도 취향 갈릴 거다,text_only,none,no,no,,2026-07-09 14:44,draft,
first_176,퇴근 시간엔 너무 자극적인 건 싫고\n그렇다고 심심한 것도 싫잖아\n딱 그 중간 지점을 노렸어,text_only,none,no,no,,2026-07-09 17:49,draft,
second_231,밈도 좋아하지만\n프로필 느낌 나는 결과도 챙기고 싶은 사람\n\n의외로 이런 중간 취향이 가장 오래 머무르더라,text_only,none,no,no,,2026-07-09 19:49,draft,
first_276,나를 멋있게 만드는 것보다\n나를 흥미롭게 만드는 게 더 어렵더라\n그래서 오래 붙잡았어,text_only,none,no,no,,2026-07-09 21:06,draft,
second_232,혼자 노는 것도 좋아하지만\n재밌는 거 보면 바로 친구 하나 떠오르는 타입이면\n이런 서비스가 더 살아나게 느껴질 수 있음,text_only,none,no,no,,2026-07-10 10:08,draft,
first_078,AI 오디션 결과는\n매번 다른 말투로 나오는 것도 재밌음\n괜히 계속 다음 결과가 궁금해짐,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-10 12:28,draft,
second_233,결과 퀄보다\n“이건 내 사진으로 보고 싶다”가 먼저 드는 사람이라면\n이런 카드형 구조를 더 재밌게 볼 가능성이 큼,text_only,none,no,no,,2026-07-10 14:39,draft,
first_177,사실 이 서비스의 핵심은\n변신 그 자체보다\n내가 나를 새로 보는 순간이라고 생각해,text_only,none,no,no,,2026-07-10 17:35,draft,
second_234,앱을 오래 쓰는 기준이\n완성도보다 취향 맞음에 가까운 사람들 있지\n\n그런 타입이면 장면 고르는 재미를 크게 느낄 듯,text_only,none,no,no,,2026-07-10 19:02,draft,
first_277,밤에 듣고 싶은 말은 예쁘다가 아니라\n와 너 이런 분위기도 있네일 때가 있잖아\n이 서비스는 좀 그쪽이야,text_only,none,no,no,,2026-07-10 21:25,draft,
second_235,사진 결과를 저장하는 것보다\n친구한테 보여주는 걸 더 좋아하는 사람이라면\n반응형 카드에 더 끌릴 수 있음,text_only,none,no,no,,2026-07-11 10:53,draft,
first_079,점심시간엔 뭔가 크게 결정 안 하잖아\n그냥 가볍게 구경하는 서비스가 좋음\n이건 그런 쪽이야,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-07-11 12:18,draft,
second_236,새로운 서비스 볼 때\n복잡한 설명 없이 바로 손부터 가는 사람이라면\n아마 카드형 UI를 편하게 느낄 가능성이 높음,text_only,none,no,no,,2026-07-11 14:49,draft,
first_178,직접 만든 서비스에 직접 내 사진 넣어보는 일\n생각보다 민망하고\n생각보다 더 재밌다,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-07-11 17:16,draft,
second_237,프로필 감성도 챙기고 싶고\n가볍게 웃긴 것도 좋아하는 사람은\n의외로 취향 범위가 넓어서 더 재밌게 놀더라,text_only,soft,no,no,,2026-07-11 19:13,draft,
first_278,혼자 만든 거라 더 조심스러운데\n이상하게 밤에는 솔직하게 말하게 된다\n재밌으면 같이 놀아줘 봐,text_only,none,no,no,,2026-07-11 21:27,draft,
second_238,평소 선택할 때도\n무난한 것보다 캐릭터 있는 걸 고르는 편이면\n이런 서비스가 꽤 잘 맞을 수 있음,text_only,none,no,no,,2026-07-12 10:34,draft,
first_080,내 사진을 넣고\n내가 먼저 웃은 서비스라면\n일단 재미는 있는 거 아닌가 싶다 😶\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-07-12 12:51,draft,
