template_id,post_text,category,cta_type,link_included,image_upload_recommended,recommended_styles,scheduled_at,status,quality_note
T0373,점심시간 심심풀이 치고는\n결과가 너무 괜찮게 나와서\n나도 조금 당황했어 😳\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-08-26 11:01,draft,
T0374,퇴근 시간엔 무조건 무거운 것보다\n가볍게 해볼 수 있는데 마음에는 좀 남는 것\n그런 서비스를 만들고 싶었어,soft_cta,soft,no,no,,2026-08-26 17:49,draft,
T0375,한 장 완성에 집중하던 때보다\n여러 장을 넘겨보는 흐름을 볼 때가 더 재밌어졌다\n\n서비스가 조금 더 살아 있는 느낌이 남,before_after_recommended,none,no,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-08-26 20:31,draft,
T0376,이런 말 좀 쑥스럽지만\n점심시간에 한 번만 눌러봐줘도\n나한텐 꽤 큰 사건임 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-08-27 12:21,draft,
T0377,내가 보는 너 결과는\n밤에 보면 진짜 오래 남아\n별생각 없던 사람도 떠오르게 만들거든,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-08-27 18:14,draft,
T0378,오늘 거울 속 내가 너무 평범해 보이면\n다른 세계관 버전의 나를 한 번 보는 것도 재밌어\n생각보다 기분 전환 잘 됨,soft_cta,soft,no,no,,2026-08-27 20:41,draft,
T0379,혼자 만드는 사람의 욕심이란 게\n예쁘다보다 오래 남는다 쪽으로 가더라\n그래서 결과 톤을 꽤 많이 손봤어,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-08-28 10:57,draft,
T0380,가볍게 보내봤는데\n상대가 자기 사진으로 다시 해보는 순간이 있음\n\n그 흐름이 생기면 서비스가 확 살아난다,soft_cta,soft,no,no,,2026-08-28 16:59,draft,
T0381,혼자 웃고 끝나는 결과보다\n누군가한테 바로 보내고 싶은 결과가 더 힘이 세더라\n\n이번엔 공유했을 때 얘깃거리 생기는 쪽을 꽤 봤다,soft_cta,none,no,no,,2026-08-28 21:29,draft,
T0382,사진 한 장 올렸더니\n감성 카드처럼 뽑히는 게 꽤 괜찮아서\n나도 모르게 몇 장 더 해봄\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,dreamy-wildflower|red-carpet-glam|maid-cafe-heart,2026-08-29 10:39,draft,
T0383,오늘따라 유난히 지쳤는데\n내가 만든 기능 몇 개 다시 돌려보니까\n이상하게 조금은 기분이 살아났다,soft_cta,soft,no,no,,2026-08-29 18:37,draft,
T0384,심심할 때 한두 장면 보는 용도로도 괜찮고\n친구 하나 떠오를 때 들어와도 괜찮음\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,no,,2026-08-29 22:29,draft,
T0385,사람들이 오래 본다는 건\n대단한 기능보다 가벼운 반복이 잘 된다는 뜻 같음\n\nStyleDrop도 그 반복 감각을 많이 보면서 다듬었음,text_only,none,no,no,,2026-08-30 11:14,draft,
T0386,점심 먹다가\n내 사진 넣어봤는데\n생각보다 결과가 너무 괜찮아서 좀 놀람\n혼자 만든 서비스라 첫 반응이 더 궁금해,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|ulzzang-cam,2026-08-30 17:39,draft,
T0387,친구랑 같이 돌려보면 좋은 이유\n결과가 진지해서 더 웃김\n장난으로 시작했다가 저장하게 됨,soft_cta,soft,no,no,,2026-08-30 21:23,draft,
T0388,밤은 늘 조금 과몰입의 시간이라\n내 얼굴 하나에도 괜히 의미를 붙이게 돼\n그래서 더 재미있나 봐,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-08-31 12:03,draft,
T0389,퇴근 후 나를 다시 보고 싶은 사람에게\n이건 꽤 괜찮은 작은 놀이일지도 몰라\n내가 직접 만든 거라 더 많이 궁금하고\nhttps://www.styledrop.cloud/\n\n## 21시용 100개,direct_cta,direct,yes,no,,2026-08-31 17:32,draft,
T0390,친구가 보내준 결과물 중에\n유독 오래 기억나는 건 웃긴 쪽인지 멋있는 쪽인지 궁금함\n\n나는 웃긴 쪽이 더 오래 남더라,soft_cta,soft,no,no,,2026-08-31 21:28,draft,
T0391,불 꺼놓고 보기 좋은 결과가 있다는 말\n이상하지만 대충 무슨 뜻인지 알지 🌙\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-09-01 12:21,draft,
T0392,AI 사진에서 의외로 중요한 건\n완성 이후보다 선택 직전의 망설임 같음\n\n그 망설임이 즐거우면 결과도 더 재밌게 느껴짐,soft_cta,soft,no,no,,2026-09-01 17:07,draft,
T0393,새로운 앱 나오면\n기능 설명보다 감도부터 보는 사람이라면\n아마 카드 배열만 봐도 취향 갈릴 거다,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-09-01 21:19,draft,
T0394,퇴근길에 가볍게 해보면 좋겠다고 생각하면서 만든 서비스야\n셀카 한 장으로 분위기가 꽤 달라져\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-02 10:48,draft,
T0395,결과물 퀄만 보던 시선에서\n고르는 재미를 보는 시선으로 꽤 달라졌음\n\n그 차이를 담은 쪽은 여기\nhttps://www.styledrop.cloud,before_after_recommended,direct,yes,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-09-02 17:04,draft,
T0396,무드 있는 결과가 좋은지\n웃긴 결과가 더 좋은지\n은근 취향 갈리는 포인트 같음\n\n나는 둘 다 있어야 오래 간다고 봄,soft_cta,soft,no,no,,2026-09-02 20:38,draft,
T0397,내 얼굴이 갑자기 우주비행사로 나왔는데\n웃기기보다 묘하게 잘 어울려서\n오히려 진지하게 보게 되더라,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-09-03 11:46,draft,
T0398,지금 누워서 보고 있다면\n아마 한 번쯤 셀카 올려보고 싶어질 거야\n나도 그랬거든 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-03 17:57,draft,
T0399,이거 만들면서 느낀 건\n사람들이 예쁜 사진보다\n자기 분위기 잘 나온 한 장을 더 좋아한다는 거,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-09-03 22:29,draft,
T0400,권투 선수처럼 선명한 캐릭터와\n일상 무드 장면을 같이 두면\n사람들이 어느 쪽부터 고를지 늘 흥미로움,soft_cta,soft,no,no,,2026-09-04 12:09,draft,
T0401,점심시간에 한 번쯤\n내 얼굴로 다른 버전의 나를 보는 경험\n그거 생각보다 기분 전환됨 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-09-04 17:38,draft,
T0402,카드 한 장만 보고도\n내 사진 넣었을 때의 표정까지 상상되면\n그건 거의 성공한 카드더라,soft_cta,none,no,no,,2026-09-04 21:06,draft,
T0403,친구 얼굴 하나 떠오르는 순간\n이 서비스는 반쯤 시작된 거라고 봄\n\n그런 카드들 궁금하면 https://www.styledrop.cloud,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-09-05 11:16,draft,
T0404,가볍게 카톡에 던졌을 때\n바로 답장 오는 결과는 확실히 따로 있더라\n\n그런 결과가 오래 남는 편임,soft_cta,none,no,no,,2026-09-05 17:08,draft,
T0405,밤에는 설명이 길면 안 읽게 되더라\n그래서 그냥 사진 넣고 바로 결과 보는 흐름으로 만들었어\n생각은 그다음에 해도 되니까,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-09-05 21:27,draft,
T0406,나를 다르게 보여주는 건 많은데\n나를 다르게 느끼게 하는 건 생각보다 적더라\n그래서 그쪽을 해보고 싶었어,soft_cta,soft,no,no,,2026-09-06 12:17,draft,
T0407,이거 약간 웃김\n내 얼굴이 우주비행사로 바뀌었는데\n낯선데 또 묘하게 잘 어울리더라\n점심시간에 한 번쯤 눌러보게 되는 타입,before_after_recommended,soft,no,yes,rainy-crosswalk|red-carpet-glam|cinematic-horseback,2026-09-06 18:33,draft,
T0408,반응형 콘텐츠 좋아하고\n짧게 놀 거 찾는 사람이라면\n이런 장면형 서비스가 꽤 잘 맞을 수 있음,soft_cta,soft,no,no,,2026-09-06 21:14,draft,
T0409,사진 한 장이 카드처럼 남는 순간\n괜히 저장 버튼이 빨라져\n밤엔 더 그렇고 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,maid-cafe-heart|skydiving|idol-photocard,2026-09-07 12:21,draft,
T0410,결과 하나로 끝나는 게 좋은지\n고르는 순간부터 재미가 있어야 하는지\n\n나는 완전히 후자 쪽이더라\n이런 취향 꽤 많을 것 같음,soft_cta,soft,no,no,,2026-09-07 18:06,draft,
T0411,퍼컬도 넣고\n감성 카드도 넣고\n오디션도 넣고\n결국 다 나를 다르게 보는 재미 쪽으로 모이더라,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|ulzzang-cam,2026-09-07 21:28,draft,
T0412,회사 끝나고 난 뒤의 나를 위한 장난 같은 것\n근데 이상하게 조금 진심인 것\n내가 만들고 싶었던 건 대충 그런 거야\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-08 11:22,draft,
T0413,친구한테 조용히 보내기 좋은 서비스\n너 이거 하면 어떤 결과 나올지 궁금하다\n이 말 붙이기 딱 좋음,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-09-08 17:18,draft,
T0414,같은 사진으로도\n어느 장면에 넣느냐에 따라 전혀 다른 사람이 되더라\n\n그 차이를 보는 재미가 생각보다 크다,soft_cta,soft,no,no,,2026-09-08 21:59,draft,
T0415,새로운 서비스 볼 때\n복잡한 설명 없이 바로 손부터 가는 사람이라면\n아마 카드형 UI를 편하게 느낄 가능성이 높음,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-09-09 11:01,draft,
T0416,지금 이 시간에 보는 서비스는\n대체로 저장까지 가야 기억나더라\n그래서 저장하고 싶은 컷을 만들고 싶었어,soft_cta,soft,no,no,,2026-09-09 18:08,draft,
T0417,장면의 힘이 큰지\n얼굴 변환의 힘이 큰지\n만들다 보면 생각보다 답이 자주 바뀌더라\n\n지금은 전자가 더 크게 느껴짐,before_after_recommended,soft,no,yes,rainy-crosswalk|red-carpet-glam|cinematic-horseback,2026-09-09 20:59,draft,
T0418,점심 먹고 피곤할 때\n이상하게 이런 게 더 잘 들어온다\n가볍게 보고 웃고 넘기기 좋아 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-10 10:11,draft,
T0419,결과 퀄보다\n“이건 내 사진으로 보고 싶다”가 먼저 드는 사람이라면\n이런 카드형 구조를 더 재밌게 볼 가능성이 큼,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-09-10 17:51,draft,
T0420,장면에 대한 설명을 길게 붙이지 않아도\n사람이 바로 상상해버리는 카드들이 있음\n\n그런 카드일수록 눌림이 좋더라,soft_cta,none,no,no,,2026-09-10 22:26,draft,
T0421,딱히 거창한 기능 얘기보다\n그냥 카드 몇 개 보는 재미가 꽤 있다는 쪽에 가까움\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-09-11 11:37,draft,
T0422,솔직히 나는\n완벽하게 나온 사진보다\n살짝 예상 밖으로 나온 결과가 더 기억에 남더라\n\n이번에도 그 느낌을 꽤 살려봤음,text_only,none,no,no,,2026-09-11 18:08,draft,
T0423,오늘 점심시간 순삭한 이유\n내 얼굴로 서부 총잡이 만들어보고\n혼자 피식했기 때문,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-09-11 21:54,draft,
T0424,디자이너로서 만든 거라기보다\n오늘의 나를 조금 다르게 보여주는 도구를 만들고 싶었어\n그게 더 맞는 표현 같아,soft_cta,soft,no,no,,2026-09-12 10:38,draft,
T0425,무드 컷이 먼저인지\n웃긴 컷이 먼저인지\n자기 취향 체크해보는 용도로 봐도 은근 재밌다,soft_cta,soft,no,no,,2026-09-12 18:36,draft,
T0426,혼자 만드는 사람 마음이란 게\n결국 누군가 저장해뒀다는 상상만으로도 좀 행복해짐\n그래서 더 조심스럽게 만들었어,soft_cta,soft,no,no,,2026-09-12 20:34,draft,
T0427,너라면 친구한테 먼저 보낼 카드가\n분위기 있는 쪽일지 장난스러운 쪽일지 궁금하다\n\n이 선택 꽤 성향 드러남,soft_cta,soft,no,no,,2026-09-13 10:32,draft,
T0428,나만 아직 이런 거 안 해본 느낌 들 때 있잖아\n밤에 보면 특히 더 그래\n그래서 더 눌러보게 됨,soft_cta,soft,no,no,,2026-09-13 18:38,draft,
T0429,밤에는 괜히\n내가 보는 나보다 남이 보는 내가 더 궁금해져\n그 마음으로 만든 기능도 있어,text_only,none,no,no,,2026-09-13 21:12,draft,
T0430,혼자 보기 아까운 결과가 나오면\n이런 서비스는 그걸로 꽤 역할을 다했다고 봄\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,skydiving|idol-photocard|dreamy-wildflower,2026-09-14 11:52,draft,
T0431,보기 좋은 결과만 쌓이면\n결국 하나의 톤으로 굳어버리는 느낌이 있었음\n\n그래서 일부러 결이 다른 장면들을 섞어놨다,text_only,none,no,no,,2026-09-14 18:26,draft,
T0432,혼자 만드는 사람 입장에선\n자고 일어나면 누가 해봤다는 흔적이 있길 바라는 마음\n그게 은근 크다,conversation,none,no,no,,2026-09-14 20:31,draft,
T0433,필터처럼 지나가는 서비스 말고\n조금은 장면 구경하는 재미가 있는 쪽을 찾는다면\n\n이쪽이 더 맞을 수 있음\nhttps://www.styledrop.cloud,direct_cta,direct,yes,no,,2026-09-15 10:36,draft,
T0434,결과가 잘 나올 것 같은 카드보다\n어떻게 나올지 모르는 카드가 더 궁금할 때가 있더라\n\n그런 카드들 보려면 https://www.styledrop.cloud,conversation,direct,yes,no,,2026-09-15 18:14,draft,
T0435,새 서비스 볼 때\n정보보다 감각을 먼저 보는 사람이라면\n카드형 구조가 훨씬 편할 수 있음\n\n이 취향 은근 많더라,soft_cta,soft,no,no,,2026-09-15 22:21,draft,
T0436,재미는 있는데 귀찮으면 안 하게 되고\n쉬운데 뻔하면 또 금방 떠나더라\n\n그 중간 지점을 맞추는 게 제일 어렵더라고,soft_cta,soft,no,no,,2026-09-16 10:39,draft,
T0437,나를 꾸민다기보다\n나를 다른 쪽에서 비춰보는 느낌\n이런 서비스가 은근 오래 남더라,text_only,none,no,no,,2026-09-16 16:49,draft,
T0438,AI 프로필은 솔직히 기대 안 했는데\n의외로 가장 바로 쓰고 싶어진 기능이었어\n프사 갈아타고 싶을 정도,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-09-16 21:03,draft,
T0439,점심시간에 잠깐 해봤다가\n생각보다 오래 붙잡고 있게 되는 타입\n한 장으로 끝날 줄 알았는데 아니더라\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-17 11:26,draft,
T0440,결과를 보여주기보다\n궁금증을 먼저 심는 카드가 훨씬 오래 남더라\n\n그래서 앞단 설계를 더 열심히 하게 됐음,soft_cta,soft,no,no,,2026-09-17 18:11,draft,
T0441,새로운 앱을 볼 때\n기능 먼저 파는지 분위기 먼저 보는지 궁금하다\n\n나는 완전 후자라 이런 서비스가 더 재밌음,before_after_recommended,soft,no,yes,club-flash|rainy-crosswalk|red-carpet-glam,2026-09-17 21:53,draft,
T0442,나를 멋있게 만드는 것보다\n나를 흥미롭게 만드는 게 더 어렵더라\n그래서 오래 붙잡았어,text_only,none,no,no,,2026-09-18 11:24,draft,
T0443,내 얼굴이 우주비행사처럼 나왔는데\n웃기다보다 더 멀리 가고 싶은 기분이 들더라\n밤에는 이런 해석도 가능함,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-09-18 18:07,draft,
T0444,나는 요즘\n사진 퀄보다 반응 포인트가 있는지가 더 중요해졌음\n\n혼자 보고 끝나는 결과보다\n누가 떠오르는 결과가 더 세더라,conversation,none,no,no,,2026-09-18 22:01,draft,
T0445,보정 감도 위주에서\n장면 체험 위주로 보는 시선이 생기니까\n같은 서비스도 완전히 다르게 느껴지더라,before_after_recommended,soft,no,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-09-19 12:04,draft,
T0446,밤에 누워서 남들 사진 보다 보면\n왜 나만 아직 평소 셀카 같지 싶을 때가 있잖아\n그 기분을 좀 건드리는 서비스야,conversation,none,no,no,,2026-09-19 16:39,draft,
T0447,불 끄고 누워서 보다가\n갑자기 사진 한 장 올리게 되는 서비스\n대충 그런 결로 만들었어 👀\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,dreamy-wildflower|red-carpet-glam|maid-cafe-heart,2026-09-19 21:49,draft,
T0448,결과물만 잘 뽑아주는 앱은 많아도\n구경하는 재미까지 주는 쪽은 많지 않더라\n\n그 미묘한 차이를 계속 붙들고 만들었음,text_only,none,no,no,,2026-09-20 10:17,draft,
T0449,하루 끝나갈 때쯤 보는 결과물은\n낮보다 조금 더 솔직하게 다가오는 것 같아\n그래서 좋음,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-09-20 17:43,draft,
T0450,다들 결과 궁금해지는 포인트가\n배경인지 의상인지 표정인지 궁금하다\n\n나는 의외로 배경이 제일 큼,soft_cta,soft,no,no,,2026-09-20 20:59,draft,
T0451,그냥 필터처럼 소비되는 건 싫어서\n조금 더 이야기 생기는 결과를 만들고 싶었어\n그래서 카드 느낌으로 갔음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|ulzzang-cam,2026-09-21 10:23,draft,
T0452,퇴근하고 나면\n나를 설명하는 말보다\n나를 보여주는 한 장이 더 와닿더라 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-21 18:21,draft,
T0453,사람들이 오래 머무는 포인트는\n생각보다 화질이나 디테일만은 아니더라\n\n“이 장면에 내가 들어가면 어떨까”\n이 상상이 붙는 순간이 더 컸음,text_only,none,no,no,,2026-09-21 20:42,draft,
T0454,나도 해봐야겠다\n이 생각이 슬쩍 드는 정도면 충분하다고 봐\n너무 세게 밀고 싶진 않았거든 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-22 11:53,draft,
T0455,내 얼굴이 인형뽑기 기계 안에 있으면 웃길지 귀여울지\n막상 돌리기 전엔 전혀 모르겠더라\n\n그 모름이 꽤 큰 재미였음,soft_cta,soft,no,no,,2026-09-22 17:12,draft,
T0456,AI 오디션은 웃기려고 넣었는데\n결과 보고 친구한테 바로 공유하게 되는 쪽이 있더라\n나도 그랬고,soft_cta,soft,no,no,,2026-09-22 21:58,draft,
T0457,설명 길면 피곤한데\n결과는 재밌고 싶은 사람에게는\n이런 가벼운 카드형 서비스가 잘 맞는 편임,soft_cta,soft,no,no,,2026-09-23 11:16,draft,
T0458,친구한테 야 이거 해봐\n딱 이 말 나오게 만들고 싶었어\n생각보다 그런 반응이 제일 반갑더라,soft_cta,soft,no,no,,2026-09-23 16:37,draft,
T0459,혼자 만들던 걸 올려두면\n반응이 없는 게 제일 무서운데\n그래서 더 한 번씩 눌러주면 감사함,soft_cta,soft,no,no,,2026-09-23 21:11,draft,
T0460,혼자 만들고 올려두면\n반응 없을까 봐 괜히 더 들여다보게 되는데\n밤엔 그 마음이 배로 커진다,text_only,none,no,no,,2026-09-24 10:14,draft,
T0461,비슷비슷한 결과에 피로한 사람한텐\n작은 차이보다 큰 장면 전환이 더 잘 먹히더라\n\n그래서 아예 결이 다른 카드들을 한데 묶어봤음,soft_cta,soft,no,no,,2026-09-24 18:01,draft,
T0462,공유가 안 되는 결과는 빨리 잊히고\n반응이 붙는 결과는 오래 남더라\n\n그 차이를 보고 만들었음\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,dreamy-wildflower|red-carpet-glam|maid-cafe-heart,2026-09-24 21:17,draft,
T0463,좋은 결과는 남지만\n좋은 경험은 다시 오게 하더라\n\n그래서 이번엔 결과보다 경험 쪽을 더 많이 다듬었음,soft_cta,soft,no,no,,2026-09-25 10:37,draft,
T0464,지금 보면 아마\n나도 하나쯤 만들어둘까 싶어질 수도 있음\n그게 너무 과하지 않게 오면 좋겠어서 이렇게 만들었어\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,no,,2026-09-25 17:32,draft,
T0465,AI 프로필은 낮보다 밤에 더 강한 것 같아\n프사 바꾸고 싶은 충동이 이 시간에 제일 세짐,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-09-25 21:37,draft,
T0466,혼자 보기에 끝나는 서비스는 금방 식고\n공유 한번 붙는 순간 체감이 확 달라짐\n\n그쪽 흐름 신경 쓴 건 여기서 볼 수 있음\nhttps://www.styledrop.cloud,direct_cta,direct,yes,no,,2026-09-26 12:24,draft,
T0467,예전엔 기술 데모처럼 보였다면\n지금은 친구랑 같이 노는 콘텐츠처럼 보이게 만들고 싶었음\n\n같은 AI라도 체감은 완전히 다르더라,before_after_recommended,soft,no,yes,rainy-crosswalk|red-carpet-glam|cinematic-horseback,2026-09-26 17:16,draft,
T0468,AI 사진 서비스가 다 비슷하게 느껴지는 건\n사실 결과보다 과정이 뻔해서일 수도 있음\n\n고르는 순간부터 재미가 붙어야 오래 가더라,text_only,none,no,no,,2026-09-26 20:51,draft,
T0469,결과를 저장하는 편인지\n친구 보내는 편인지에 따라 보는 포인트가 달라지더라\n\n다들 어느 쪽이 더 큰지 궁금함,before_after_recommended,soft,no,yes,cinematic-horseback|bronze-statue-bench|club-flash,2026-09-27 10:44,draft,
T0470,퇴근 시간엔 친구한테\n이거 해봐 한 마디 보내고 싶은 서비스가 좋잖아\n그 느낌을 만들고 싶었어,soft_cta,soft,no,no,,2026-09-27 18:07,draft,
T0471,프로필용으로 보는 시선과\n공유용으로 보는 시선은 정말 다르더라\n\n이번엔 두 시선을 같이 놓고 설계했음,before_after_recommended,none,no,yes,club-flash|rainy-crosswalk|red-carpet-glam,2026-09-27 21:49,draft,
T0472,혼자 디자인하고 개발한 거라\n기능 하나하나에 이유가 있는데\n결국 다 나를 다시 보게 한다는 쪽으로 이어지더라,text_only,none,no,no,,2026-09-28 11:01,draft,
T0473,사진 한 장 넣으면\n내 분위기를 다른 캐릭터처럼 꺼내주는 느낌\n혼자 해보다가 생각보다 잘 나와서 만족했음\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-09-28 18:37,draft,
T0474,오늘처럼 피곤한 날은\n관상 테스트 같은 것도 괜히 더 재밌어\n진지하지 않아서 오히려 좋고,text_only,none,no,no,,2026-09-28 22:26,draft,
T0475,밤엔 사소한 말도 오래 남고\n사소한 이미지도 자꾸 생각나잖아\n그래서 결과물의 여운을 많이 신경 썼어,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-09-29 12:29,draft,
T0476,이런 서비스는\n혼자 보기 좋은 카드와 친구 보내기 좋은 카드가 완전히 다르더라\n\n둘 다 챙기려고 톤을 꽤 나눠봤음,soft_cta,none,no,no,,2026-09-29 17:06,draft,
T0477,무드파인지 반응파인지\n어느 쪽에 가까운지 스스로 테스트해보고 싶다면\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,dreamy-wildflower|red-carpet-glam|maid-cafe-heart,2026-09-29 20:59,draft,
T0478,이거 그냥 필터 아니고\n묘하게 저장하고 싶은 한 장이 남더라\n그래서 점심에 몇 번씩 눌러보게 됨,soft_cta,soft,no,no,,2026-09-30 11:58,draft,
T0479,멋있는 결과를 친구한테 보내는 편인지\n웃긴 결과를 더 잘 보내는 편인지\n\n이거 꽤 사람 성향 보이더라,soft_cta,none,no,no,,2026-09-30 18:27,draft,
T0480,나도 원래 이런 말 잘 못 하는데\n혼자 만든 서비스라 더 애착이 감\n그래서 가볍게라도 써줘 보면 진짜 고마워,soft_cta,soft,no,no,,2026-09-30 21:02,draft,
T0481,혼자 만드는 입장이라\n처음 쓰는 사람 반응이 제일 귀함\n근데 일단 재미는 꽤 챙겨놨다고 생각해,text_only,none,no,no,,2026-10-01 10:02,draft,
T0482,멋있게 남는 컷이 좋은지\n반응 오기 쉬운 컷이 좋은지\n둘 다 포기 못 하는 사람 많지 않나,soft_cta,soft,no,no,,2026-10-01 18:29,draft,
T0483,멋있는 세계관도 좋지만\n생활감 있는 배경에 내 얼굴 넣는 재미도 은근 큼\n\n어느 쪽이 더 궁금한지 사람마다 많이 다르더라,soft_cta,soft,no,no,,2026-10-01 21:06,draft,
T0484,혼자 돌려보는 재미도 있지만\n나는 누가 반응해줄 때 이 서비스가 더 살아난다고 느꼈음\n\n그래서 공유 흐름도 가볍게 만들었다,conversation,soft,no,no,,2026-10-02 12:19,draft,
T0485,재밌는 거 발견하면\n혼자 저장하기보다 한 명한테 바로 보내는 사람이라면\n공유성 있는 카드에 더 끌릴 가능성이 큼,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-10-02 16:48,draft,
T0486,처음엔 잘 나온 한 장이 목표였는데\n지금은 다시 들어오게 만드는 게 더 중요해졌음\n\n그 차이를 담아둔 쪽이 여기임\nhttps://www.styledrop.cloud,direct_cta,direct,yes,no,,2026-10-02 21:26,draft,
T0487,사실 제일 듣고 싶은 말은 그거야\n어 이거 생각보다 재밌네\n그 한마디가 혼자 만드는 사람한텐 엄청 크더라,text_only,none,no,no,,2026-10-03 11:28,draft,
T0488,예전엔 AI 사진을\n보정 툴처럼만 생각했는데\n\n만들다 보니\n이건 가볍게 노는 콘텐츠에 더 가깝다는 걸 알겠더라,text_only,none,no,no,,2026-10-03 17:46,draft,
T0489,결과 퀄보다 취향 맞는 장면이 중요한 사람이라면\n카드만 훑어봐도 바로 감이 올 수 있음\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,maid-cafe-heart|skydiving|idol-photocard,2026-10-03 21:51,draft,
T0490,한 번 해보고 끝나는 서비스는\n기억엔 남아도 습관은 안 되더라\n\n이번엔 적어도 옆 카드 하나는 더 궁금해지게 만드는 걸 노렸음,soft_cta,soft,no,no,,2026-10-04 11:48,draft,
T0491,전엔 한 장 뽑고 끝나는 느낌이었고\n지금은 옆 카드까지 이어지는 느낌이 목표임\n\n심심풀이 서비스일수록 이게 중요하더라,before_after_recommended,soft,no,yes,club-flash|rainy-crosswalk|red-carpet-glam,2026-10-04 17:34,draft,
T0492,퇴근길의 감정은 묘해\n피곤한데 그냥 끝내긴 아쉽고\n그 틈에 이런 게 조금 스며드는 것 같아,text_only,none,no,no,,2026-10-04 21:28,draft,
T0493,혼자 작업하다가 올린 서비스인데\n유독 밤에 더 잘 어울리는 결과들이 있음\n조용히 보기 좋게 남아,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-10-05 11:17,draft,
T0494,오늘 하루 아무것도 안 했는데\n이거 하나 해보면 괜히 뭔가 한 느낌이 남음\n밤엔 그런 소소한 게 중요하더라,soft_cta,soft,no,no,,2026-10-05 18:08,draft,
T0495,내가 직접 만든 화면이라\n모서리 하나 색감 하나도 다 기억하는데\n거기에 결과가 딱 얹히는 순간이 좋더라,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-10-05 22:19,draft,
T0496,사람들이 내 얼굴을 어떻게 읽는지\n은근 궁금한 날이 있잖아\n특히 퇴근길엔 그런 생각이 더 많아짐,conversation,none,no,no,,2026-10-06 12:03,draft,
